time,open,high,low,close,volume
1586127600000,6794.00000000,6802.00000000,6769.00000000,6771.00000000,413.95400000
1586131200000,6771.00000000,6874.50000000,6762.00000000,6866.00000000,546.93500000
1586134800000,6866.00000000,6884.50000000,6828.00000000,6840.00000000,435.99700000
1586138400000,6840.00000000,6845.00000000,6805.00000000,6824.00000000,257.92100000
1586142000000,6824.00000000,6845.00000000,6824.00000000,6838.00000000,314.51400000
1586145600000,6838.00000000,6957.00000000,6838.00000000,6935.50000000,1187.15300000
1586149200000,6935.50000000,6997.00000000,6914.50000000,6986.00000000,929.26500000
1586152800000,6986.00000000,7095.00000000,6960.00000000,7068.50000000,1074.82300000
1586156400000,7068.50000000,7098.50000000,6959.50000000,7026.00000000,984.56300000
1586160000000,7026.00000000,7076.00000000,7014.50000000,7036.00000000,567.37500000
1586163600000,7036.00000000,7140.00000000,7031.50000000,7100.00000000,957.98700000
1586167200000,7100.00000000,7140.00000000,7071.50000000,7077.00000000,661.31700000
1586170800000,7077.00000000,7115.00000000,7067.00000000,7092.00000000,398.60000000
1586174400000,7092.00000000,7158.00000000,7092.00000000,7128.50000000,577.96700000
1586178000000,7128.50000000,7155.00000000,7039.50000000,7097.50000000,801.71600000
1586181600000,7097.50000000,7115.00000000,7054.50000000,7096.50000000,501.62300000
1586185200000,7096.50000000,7140.00000000,7084.50000000,7135.50000000,541.21700000
1586188800000,7135.50000000,7178.00000000,7077.00000000,7140.00000000,1019.86300000
1586192400000,7140.00000000,7212.00000000,7132.50000000,7201.50000000,958.84400000
1586196000000,7201.50000000,7246.00000000,7171.50000000,7235.50000000,862.89600000
1586199600000,7235.50000000,7298.00000000,7219.00000000,7264.50000000,1420.28300000
1586203200000,7264.50000000,7282.00000000,7190.00000000,7215.00000000,833.36500000
1586206800000,7215.00000000,7281.50000000,7200.50000000,7281.50000000,370.60800000
1586210400000,7281.50000000,7282.00000000,7232.50000000,7261.00000000,512.17500000
1586214000000,7261.00000000,7363.00000000,7236.50000000,7322.50000000,870.44900000
1586217600000,7322.50000000,7448.00000000,7302.50000000,7365.50000000,1359.01600000
1586221200000,7365.50000000,7407.50000000,7335.00000000,7340.00000000,696.88200000
1586224800000,7340.00000000,7369.50000000,7257.00000000,7305.00000000,1077.83200000
1586228400000,7305.00000000,7319.50000000,7261.00000000,7319.50000000,651.27100000
1586232000000,7319.50000000,7319.50000000,7224.00000000,7247.50000000,745.07500000
1586235600000,7247.50000000,7292.50000000,7240.00000000,7275.50000000,559.15500000
1586239200000,7275.50000000,7296.00000000,7253.00000000,7295.50000000,901.83600000
1586242800000,7295.50000000,7379.50000000,7294.00000000,7377.00000000,853.46700000
1586246400000,7377.00000000,7378.50000000,7313.50000000,7357.00000000,723.19100000
1586250000000,7357.00000000,7369.50000000,7333.00000000,7364.00000000,498.25100000
1586253600000,7364.00000000,7436.50000000,7362.00000000,7420.00000000,1139.61400000
1586257200000,7420.00000000,7420.00000000,7360.50000000,7384.00000000,649.32600000
1586260800000,7384.00000000,7458.50000000,7295.50000000,7333.00000000,1417.05100000
1586264400000,7333.00000000,7387.50000000,7333.00000000,7345.50000000,741.08500000
1586268000000,7345.50000000,7348.50000000,7254.00000000,7278.00000000,879.40600000
1586271600000,7278.00000000,7338.00000000,7277.00000000,7314.00000000,463.41700000
1586275200000,7314.00000000,7379.00000000,7313.50000000,7361.50000000,557.46300000
1586278800000,7361.50000000,7367.00000000,7317.00000000,7346.00000000,425.30700000
1586282400000,7346.00000000,7349.00000000,7285.00000000,7300.50000000,450.64300000
1586286000000,7300.50000000,7354.50000000,7281.00000000,7281.00000000,523.02500000
1586289600000,7281.00000000,7288.50000000,7072.50000000,7121.00000000,1383.36200000
1586293200000,7121.00000000,7214.50000000,7081.00000000,7166.00000000,889.95100000
1586296800000,7166.00000000,7197.00000000,7126.50000000,7167.50000000,618.22300000
1586300400000,7167.50000000,7206.00000000,7161.00000000,7198.50000000,335.17400000
1586304000000,7198.50000000,7209.00000000,7150.50000000,7153.00000000,853.33900000
